pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2019-08-22,93.6,-3.58,5.55,Max Scherzer,605137,453286,field_out,hit_into_play,,,,,2,Josh Bell grounds out to first baseman Howie Kendrick.  ,R,L,R,PIT,WSH,X,3,ground_ball,0,0,2019,-1.18,1.21,0.08,3.31,,,,0,2,Bot,155.04,162.14,,,435559,,190822_235328,11.83784007,-135.8167574,-2.61453254,-16.7934368,27.25372991,-17.16424512,3.54,1.77,12,96.4,-18,92.8,2451,5.8,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.73,0.27,0.243,0,1,0,0,2,16,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard
FF,2019-08-22,96.1,-3.51,5.2,Max Scherzer,516782,453286,field_out,hit_into_play,,,,,8,Starling Marte flies out to left fielder Juan Soto.  ,R,R,R,PIT,WSH,X,7,fly_ball,3,2,2019,-0.85,1.01,-0.04,2.16,,,,2,1,Bot,72.63,124.73,,,435559,,190822_233551,11.01789456,-139.44918,-4.717801177,-13.35212487,28.46190425,-18.24063346,3.51,1.64,223,95.9,59,95.8,2489,6.1,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.43,0.008,0.008,0,1,0,0,3,9,7,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,96.3,-3.62,5.33,Max Scherzer,516782,453286,,ball,,,,,14,,R,R,R,PIT,WSH,B,,,2,2,2019,-0.98,1.34,0.86,1.28,,,,2,1,Bot,,,,,435559,,190822_233528,13.86820004,-139.3438897,-8.033389051,-15.42886689,28.89185542,-13.53182918,3.56,1.76,,,,95.3,2492,5.8,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.66,,,,,,,,9,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
SL,2019-08-22,87.1,-3.69,5.11,Max Scherzer,516782,453286,,foul,,,,,14,,R,R,R,PIT,WSH,S,,,2,2,2019,0.24,0.17,0.01,1.27,,,,2,1,Bot,,,,,435559,,190822_233502,8.329325727,-126.6350409,-3.474689222,1.15805151,21.74699017,-29.95182761,3.42,1.64,,,,87.1,2406,6,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.5,,,,,,,,9,5,Slider,0,2,0,2,2,0,0,2,Strategic,Standard
SL,2019-08-22,87.2,-3.74,5.19,Max Scherzer,516782,453286,,swinging_strike,,,,,7,,R,R,R,PIT,WSH,S,,,2,1,2019,0.22,0.29,-0.46,1.85,,,,2,1,Bot,,,,,435559,,190822_233441,7.365162892,-126.8021855,-2.509526572,1.055104348,22.22684514,-28.8201497,3.56,1.64,,,,87,2338,5.9,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.62,,,,,,,,9,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,95.1,-3.51,5.39,Max Scherzer,516782,453286,,ball,,,,,12,,R,R,R,PIT,WSH,B,,,1,1,2019,-0.99,1.21,1.11,2.9,,,,2,1,Bot,,,,,435559,,190822_233422,14.19368485,-137.8482326,-3.551451911,-15.43983082,27.64071662,-16.18846297,3.58,1.73,,,,94.9,2440,6.1,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.36,,,,,,,,9,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,93.9,-3.64,5.32,Max Scherzer,516782,453286,,ball,,,,,13,,R,R,R,PIT,WSH,B,,,0,1,2019,-1.12,1.18,-1.99,2.58,,,,2,1,Bot,,,,,435559,,190822_233406,6.626913486,-136.5690665,-3.950492491,-15.15692832,26.23850251,-16.99141941,3.66,1.78,,,,93.7,2350,5.9,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.59,,,,,,,,9,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
SL,2019-08-22,86,-3.75,5.29,Max Scherzer,516782,453286,,called_strike,,,,,5,,R,R,R,PIT,WSH,S,,,0,0,2019,0.18,0.39,0.17,2.65,,,,2,1,Bot,,,,,435559,,190822_233352,8.832099944,-124.9715326,-0.843065242,0.403875019,21.4096111,-28.22771087,3.66,1.8,,,,85.6,2306,5.8,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.72,,,,,,,,9,1,Slider,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,96,-3.53,5.51,Max Scherzer,668804,453286,field_out,hit_into_play,,,,,1,Bryan Reynolds lines out to left fielder Juan Soto.  ,R,L,R,PIT,WSH,X,7,line_drive,3,2,2019,-0.89,1.37,-0.42,2.86,,,,1,1,Bot,39.7,108.02,,,435559,,190822_233318,10.07626794,-139.3574289,-4.455079804,-13.50384788,28.56192952,-13.79449181,3.11,1.57,295,87.8,26,95.3,2448,5.8,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.66,0.115,0.144,0,1,0,0,3,8,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,95.2,-3.44,5.62,Max Scherzer,668804,453286,,foul,,,,,2,,R,L,R,PIT,WSH,S,,,3,1,2019,-0.95,1.5,-0.14,2.67,,,,1,1,Bot,,,,,435559,,190822_233246,10.6408837,-138.1448505,-5.343480397,-14.2345209,28.71577228,-12.29790099,3.16,1.57,,,,94.6,2453,5.9,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.57,,,,,,,,8,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FC,2019-08-22,90.7,-3.67,5.28,Max Scherzer,668804,453286,,ball,,,,,12,,R,L,R,PIT,WSH,B,,,2,1,2019,-0.05,0.77,0.47,3.45,,,,1,1,Bot,,,,,435559,,190822_233226,10.34455487,-131.7212977,-0.297119157,-2.548124967,25.4148416,-23.43174463,3.04,1.54,,,,90.2,2325,5.9,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.63,,,,,,,,8,4,Cutter,0,2,0,2,2,0,0,2,Standard,Standard
CH,2019-08-22,84.8,-3.67,5.35,Max Scherzer,668804,453286,,ball,,,,,13,,R,L,R,PIT,WSH,B,,,1,1,2019,-1.2,0.27,-1.72,2.35,,,,1,1,Bot,,,,,435559,,190822_233206,6.897307685,-123.3196388,-1.255115445,-13.43079584,21.73952279,-29.37951917,3.11,1.68,,,,84.9,1525,6.1,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.37,,,,,,,,8,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
CH,2019-08-22,85.4,-3.69,5.42,Max Scherzer,668804,453286,,ball,,,,,13,,R,L,R,PIT,WSH,B,,,0,1,2019,-1.36,0.37,-1.05,2.31,,,,1,1,Bot,,,,,435559,,190822_233150,8.796736032,-124.0863462,-1.813799748,-15.43176651,21.77032088,-28.27375511,3.16,1.68,,,,85,1806,5.8,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.67,,,,,,,,8,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
FF,2019-08-22,95.1,-3.52,5.68,Max Scherzer,668804,453286,,foul,,,,,2,,R,L,R,PIT,WSH,S,,,0,0,2019,-1.17,1.3,-0.16,3.23,,,,1,1,Bot,,,,,435559,,190822_233133,11.29481248,-138.05272,-3.634078022,-17.16359404,28.17029468,-15.13736009,3.16,1.57,213,,,94.8,2524,6.1,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.44,,,,,,,,8,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FC,2019-08-22,89.7,-3.67,5.45,Max Scherzer,624428,453286,field_out,hit_into_play,,,,,9,Adam Frazier flies out to right fielder Adam Eaton.  ,R,L,R,PIT,WSH,X,9,fly_ball,1,2,2019,-0.08,0.7,0.59,1.83,,,,0,1,Bot,163.74,50.22,,,435559,,190822_233057,10.57852573,-130.2394928,-4.420921493,-2.763735719,22.62953036,-23.77189901,3.18,1.57,379,96.3,35,89.2,2578,5.7,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.81,0.158,0.271,0,1,0,0,3,7,6,Cutter,0,2,0,2,2,0,0,2,Standard,Strategic
FF,2019-08-22,95.5,-3.57,5.59,Max Scherzer,624428,453286,,foul,,,,,11,,R,L,R,PIT,WSH,S,,,1,2,2019,-1.15,1.19,-0.48,3.55,,,,0,1,Bot,,,,,435559,,190822_233026,10.6417409,-138.6167619,-2.40228759,-17.0845789,30.08022435,-16.56023864,3.22,1.49,,,,95.1,2496,6.2,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.34,,,,,,,,7,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Strategic
FC,2019-08-22,89.4,-3.63,5.47,Max Scherzer,624428,453286,,foul,,,,,6,,R,L,R,PIT,WSH,S,,,1,2,2019,0.34,0.26,0.56,2.4,,,,0,1,Bot,,,,,435559,,190822_233005,9.520682074,-129.8442126,-2.141220288,2.078521592,23.49843952,-29.0412657,3.22,1.52,8,,,88.8,2549,5.7,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.76,,,,,,,,7,4,Cutter,0,2,0,2,2,0,0,2,Standard,Strategic
CH,2019-08-22,84,-3.56,5.4,Max Scherzer,624428,453286,,foul,,,,,7,,R,L,R,PIT,WSH,S,,,1,1,2019,-1.19,0.22,-0.58,1.62,,,,0,1,Bot,,,,,435559,,190822_232941,9.081118166,-122.0103744,-2.796802098,-13.37744983,22.07263472,-29.70646426,3.39,1.47,,,,83.3,1609,5.7,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.76,,,,,,,,7,3,Changeup,0,2,0,2,2,0,0,2,Standard,Strategic
FF,2019-08-22,94.8,-3.56,5.49,Max Scherzer,624428,453286,,ball,,,,,14,,R,L,R,PIT,WSH,B,,,0,1,2019,-1.11,1.13,0.69,1.38,,,,0,1,Bot,,,,,435559,,190822_232924,13.40473247,-137.2350409,-7.494691872,-16.57929267,27.27584504,-16.65952103,3.25,1.56,,,,94.3,2467,6,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.46,,,,,,,,7,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Strategic
FF,2019-08-22,95.3,-3.54,5.53,Max Scherzer,624428,453286,,called_strike,,,,,1,,R,L,R,PIT,WSH,S,,,0,0,2019,-1.3,1.26,-0.57,2.86,,,,0,1,Bot,,,,,435559,,190822_232910,10.51221448,-138.3179321,-4.075406812,-18.59292569,29.02462105,-15.6840962,3.28,1.54,,,,94.2,2557,5.6,566242,453286,435559,435062,572821,543685,607208,665742,645302,594809,54.85,,,,,,,,7,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
CU,2019-07-25,77.5,-3.41,5.42,Max Scherzer,621311,453286,caught_stealing_2b,ball,,,,,11,"Charlie Blackmon caught stealing 2nd base, pitcher Max Scherzer to shortstop Trea Turner.  ",R,L,R,WSH,COL,B,1,,0,0,2019,0.73,-0.31,-1.08,3.21,,,453568,2,5,Top,,,,,435559,,190725_214043,3.639469555,-112.828777,2.606549982,5.595041625,17.36198745,-35.42930769,3.35,1.46,,,,77.1,2673,5.6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.88,,,0,0,0,0,,38,1,Curveball,0,3,3,0,3,0,3,0,Standard,Standard
SL,2019-07-25,85,-3.68,4.96,Max Scherzer,596115,453286,field_out,hit_into_play,,,,,14,Trevor Story pops out to second baseman Brian Dozier.  ,R,R,R,WSH,COL,X,4,popup,3,2,2019,0.24,0.29,0.64,1.28,,,453568,1,5,Top,166.71,141.05,,,435559,,190725_213952,9.581177214,-123.554144,-2.910354245,0.696013685,22.06847343,-28.91297948,3.42,1.61,192,75.9,58,84.8,2196,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5,0.048,0.057,0,1,0,0,3,37,7,Slider,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,95.4,-3.57,4.99,Max Scherzer,596115,453286,,foul,,,,,5,,R,R,R,WSH,COL,S,,,3,2,2019,-0.65,1.38,-0.1,2.57,,,453568,1,5,Top,,,,,435559,,190725_213909,10.58752053,-138.560764,-3.835818144,-10.7211031,30.80282922,-13.69810737,3.42,1.61,,,,95.4,2529,6.4,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.11,,,,,,,,37,6,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
SL,2019-07-25,86,-3.63,4.96,Max Scherzer,596115,453286,,blocked_ball,,,,,14,,R,R,R,WSH,COL,B,,,2,2,2019,0.24,0.14,1.27,0.47,,,453568,1,5,Top,,,,,435559,,190725_213811,11.05396329,-124.713234,-4.601450166,0.232899011,25.50593637,-30.02909999,3.37,1.53,,,,85.2,2475,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.48,,,,,,,,37,5,Slider,0,3,3,0,3,0,3,0,Standard,Standard
SL,2019-07-25,84.5,-3.75,4.87,Max Scherzer,596115,453286,,called_strike,,,,,4,,R,R,R,WSH,COL,S,,,2,1,2019,0.19,0.27,-0.56,2.22,,,453568,1,5,Top,,,,,435559,,190725_213741,7.034103256,-122.8751472,-0.309129776,0.427518163,24.76523498,-29.70565557,3.26,1.52,,,,83.8,2188,5.9,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.57,,,,,,,,37,4,Slider,0,3,3,0,3,0,3,0,Standard,Standard
SL,2019-07-25,84.9,-3.65,5,Max Scherzer,596115,453286,,called_strike,,,,,2,,R,R,R,WSH,COL,S,,,2,0,2019,0.18,0.24,0.01,2.91,,,453568,1,5,Top,,,,,435559,,190725_213710,8.141161706,-123.1810897,1.048743191,-0.018390525,26.97905581,-30.26047109,3.42,1.42,,,,83.7,2281,5.9,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.59,,,,,,,,37,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,93.5,-3.53,4.86,Max Scherzer,596115,453286,,ball,,,,,14,,R,R,R,WSH,COL,B,,,1,0,2019,-1.25,1.17,0.8,1.31,,,453568,1,5,Top,,,,,435559,,190725_213618,13.86696476,-135.3222059,-5.890527315,-18.37599669,29.34242058,-16.71969389,3.42,1.54,,,,93.2,2427,6.4,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.13,,,,,,,,37,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,94.3,-3.4,5.25,Max Scherzer,596115,453286,,ball,,,,,12,,R,R,R,WSH,COL,B,,,0,0,2019,-0.88,1.39,1.24,3.34,,,453568,1,5,Top,,,,,435559,,190725_213553,13.76924745,-136.5107813,-2.188797584,-13.76406448,29.91070252,-14.9478742,3.34,1.52,,,,93,2508,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.71,,,,,,,,37,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,94.7,-3.5,5.25,Max Scherzer,453568,453286,walk,ball,,,,,12,Charlie Blackmon walks.  ,R,L,R,WSH,COL,B,,,3,1,2019,-0.89,1.43,0.64,3.81,,,,1,5,Top,,,,,435559,,190725_213514,12.58902209,-137.2393653,-1.121224061,-13.91373131,31.15111016,-14.49337067,3.54,1.6,,,,93.4,2471,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.71,,,0.7,1,0,0,,36,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard
FF,2019-07-25,93.1,-3.47,5.22,Max Scherzer,453568,453286,,called_strike,,,,,4,,R,L,R,WSH,COL,S,,,3,0,2019,-1.35,1.31,-0.68,2.51,,,,1,5,Top,,,,,435559,,190725_213451,9.922714334,-135.0740238,-3.912444507,-18.3255635,29.7751686,-15.89323117,3.6,1.57,,,,91.9,2395,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.73,,,,,,,,36,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard
CU,2019-07-25,77.9,-3.26,5.43,Max Scherzer,453568,453286,,ball,,,,,14,,R,L,R,WSH,COL,B,,,2,0,2019,0.83,-0.32,0.02,-0.49,,,,1,5,Top,,,,,435559,,190725_213427,5.494742396,-113.2101165,-5.131714722,5.960667181,20.94245566,-34.19532512,3.56,1.62,,,,76.9,2791,5.6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.85,,,,,,,,36,3,Curveball,0,3,3,0,3,0,3,0,Infield shift,Standard
FF,2019-07-25,94,-3.4,5.37,Max Scherzer,453568,453286,,ball,,,,,11,,R,L,R,WSH,COL,B,,,1,0,2019,-1.41,1.34,-1.34,2.76,,,,1,5,Top,,,,,435559,,190725_213410,8.41655974,-136.5711415,-3.951297871,-19.4002446,31.34472501,-14.82800061,3.68,1.66,,,,93.5,2437,6.2,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.32,,,,,,,,36,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard
FF,2019-07-25,92.8,-3.47,5.38,Max Scherzer,453568,453286,,ball,,,,,11,,R,L,R,WSH,COL,B,,,0,0,2019,-1.27,1.3,-2.28,4.37,,,,1,5,Top,,,,,435559,,190725_213355,5.804087318,-134.9122548,0.402347257,-16.70920614,30.76398155,-16.76775388,3.6,1.63,,,,92.4,2441,6.2,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.3,,,,,,,,36,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard
SL,2019-07-25,84.8,-3.5,5.25,Max Scherzer,656546,453286,strikeout,swinging_strike,,,,,6,Jeff Hoffman strikes out swinging.  ,R,R,R,WSH,COL,S,2,,0,2,2019,0.31,0.47,0.69,2.87,,,,0,5,Top,,,,,435559,,190725_213314,9.128375402,-123.1658186,-0.192834048,1.499862586,22.1824723,-27.57317192,3.58,1.68,,,,84.5,2343,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.49,,,0,1,0,0,,35,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard
SL,2019-07-25,83.7,-3.62,5.18,Max Scherzer,656546,453286,,called_strike,,,,,7,,R,R,R,WSH,COL,S,,,0,1,2019,0.27,0.01,-0.8,2.1,,,,0,5,Top,,,,,435559,,190725_213257,5.930241267,-121.6729093,-0.713010222,1.48903354,22.77747899,-32.16444283,3.42,1.65,,,,83,,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.75,,,,,,,,35,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,91.9,-3.56,5.32,Max Scherzer,656546,453286,,called_strike,,,,,1,,R,R,R,WSH,COL,S,,,0,0,2019,-1.14,1.3,-0.5,3.11,,,,0,5,Top,,,,,435559,,190725_213243,10.16386957,-133.3898804,-2.533276812,-15.71787038,27.8081794,-16.37799215,3.65,1.67,,,,91.6,2484,6.2,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.33,,,,,,,,35,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
CH,2019-07-25,83.6,-3.46,5.12,Max Scherzer,547172,453286,strikeout,swinging_strike,,,,,14,Tony Wolters strikes out swinging.  ,R,L,R,WSH,COL,S,2,,1,2,2019,-1.4,0.01,0.21,1.38,,,,2,4,Top,,,,,435559,,190725_212125,11.20342859,-121.3027384,-2.178084748,-15.95826053,22.86118081,-31.90018921,3.19,1.51,,,,83.7,1685,6.4,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.07,,,0,1,0,0,,31,4,Changeup,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,94.3,-3.56,5.13,Max Scherzer,547172,453286,,foul,,,,,9,,R,L,R,WSH,COL,S,,,1,1,2019,-1.14,1.15,0.29,1.83,,,,2,4,Top,,,,,435559,,190725_212104,12.32532358,-136.6305875,-5.244740592,-16.77280068,31.21544709,-17.09015394,3.19,1.51,,,,93.1,2401,5.9,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.63,,,,,,,,31,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,92.8,-3.51,5.25,Max Scherzer,547172,453286,,ball,,,,,14,,R,L,R,WSH,COL,B,,,0,1,2019,-1.31,1.34,1.71,1.64,,,,2,4,Top,,,,,435559,,190725_212046,15.91145939,-133.9425212,-6.092155654,-19.11308619,31.07157242,-15.2883112,3.22,1.46,,,,91.1,2392,5.9,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6,,,,,,,,31,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard
CU,2019-07-25,78.1,-3.34,5.31,Max Scherzer,547172,453286,,called_strike,,,,,4,,R,L,R,WSH,COL,S,,,0,0,2019,0.85,-0.1,-0.28,2.22,,,,2,4,Top,,,,,435559,,190725_212032,4.966961894,-113.3942154,0.527023701,6.084762091,23.78282305,-33.41704076,3.14,1.35,,,,76.6,2559,5.7,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.82,,,,,,,,31,1,Curveball,0,3,3,0,3,0,3,0,Standard,Standard
FF,2019-07-25,94.5,-3.51,5.07,Max Scherzer,641658,453286,home_run,hit_into_play_score,,,,,2,Garrett Hampson homers (2) on a fly ball to left center field.   Ryan McMahon scores.  ,R,R,R,WSH,COL,X,,fly_ball,1,2,2019,-0.68,1.07,0.26,2.94,,,641857,2,4,Top,85.94,32.34,,,435559,,190725_211943,11.30346604,-137.3491275,-2.289814124,-10.76962177,26.26823572,-18.28883884,3.37,1.57,425,101.2,25,94.8,2501,6.2,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.25,0.77,1.313,2,1,0,3,6,30,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2019-07-25,94.5,-3.52,5.15,Max Scherzer,641658,453286,,ball,,,,,12,,R,R,R,WSH,COL,B,,,0,2,2019,-0.88,1.18,0.87,4.34,,,641857,2,4,Top,,,,,435559,,190725_211909,13.28364323,-137.0550892,0.938330468,-13.66188083,27.0695797,-17.6629771,3.3,1.47,,,,94.3,2466,6.1,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.41,,,,,,,,30,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SL,2019-07-25,84.9,-3.61,5.11,Max Scherzer,641658,453286,,swinging_strike,,,,,14,,R,R,R,WSH,COL,S,,,0,1,2019,0.31,-0.02,0.58,1.29,,,641857,2,4,Top,,,,,435559,,190725_211838,9.110599983,-123.2211589,-2.503677719,1.287844345,25.23685209,-32.08517459,3.37,1.57,,,,84.1,2372,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5,,,,,,,,30,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard
SL,2019-07-25,84.5,-3.72,4.99,Max Scherzer,641658,453286,,called_strike,,,,,2,,R,R,R,WSH,COL,S,,,0,0,2019,0.01,0.46,0.05,3.01,,,641857,2,4,Top,,,,,435559,,190725_211752,8.65917345,-122.7236522,0.826146985,-1.416117159,21.94743316,-27.97779542,3.38,1.55,,,,83.9,2376,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.68,,,,,,,,30,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard
CH,2019-07-25,84.9,-3.51,5.17,Max Scherzer,641857,453286,single,hit_into_play_score,,,,,4,Ryan McMahon singles on a line drive to right fielder Adam Eaton.   Daniel Murphy scores.  ,R,L,R,WSH,COL,X,9,line_drive,1,1,2019,-1.32,0.27,-0.4,2.34,502517,,,2,4,Top,193.31,99.83,,,435559,,190725_211716,9.756153837,-123.2730344,-0.813456574,-15.11538217,23.15410678,-29.5116838,3.47,1.63,218,96.9,13,84.2,1611,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.67,0.92,0.887,0.9,1,1,0,4,29,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-07-25,95.6,-3.59,5.28,Max Scherzer,641857,453286,,ball,,,,,11,,R,L,R,WSH,COL,B,,,0,1,2019,-0.97,1.13,-0.72,4.23,502517,,,2,4,Top,,,,,435559,,190725_211647,9.609346434,-138.8022191,0.335461329,-14.34645764,29.35483892,-18.05141567,3.44,1.61,,,,94.8,2429,5.8,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.66,,,,,,,,29,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-07-25,95.4,-3.52,5.26,Max Scherzer,641857,453286,,swinging_strike,,,,,11,,R,L,R,WSH,COL,S,,,0,0,2019,-0.94,1.15,-0.49,3.6,502517,,,2,4,Top,,,,,435559,,190725_211622,9.951348024,-138.6018903,-1.326748387,-13.9761561,27.40851917,-17.3561945,3.47,1.63,,,,95.2,2479,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.52,,,,,,,,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-07-25,84.3,-3.54,5.1,Max Scherzer,606132,453286,field_out,hit_into_play,,,,,13,"Raimel Tapia grounds out, second baseman Brian Dozier to first baseman Matt Adams.   Daniel Murphy to 3rd.  ",R,L,R,WSH,COL,X,4,ground_ball,0,2,2019,-1.13,0.14,-0.49,1.22,,502517,,1,4,Top,155.53,162.38,,,435559,,190725_211540,9.372009582,-122.5454243,-2.993417369,-13.17615718,21.12833611,-30.38516858,3.39,1.58,8,66.4,-14,85.1,,6.6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,53.93,0.075,0.068,0,1,0,0,2,28,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-07-25,82.7,-3.49,5.07,Max Scherzer,606132,453286,,swinging_strike,,,,,14,,R,L,R,WSH,COL,S,,,0,1,2019,-1.15,0.38,0.58,1.4,,502517,,1,4,Top,,,,,435559,,190725_211506,11.54781923,-120.0387391,-2.64392231,-13.24518875,20.81040145,-28.16422584,3.39,1.58,,,,83.2,,6.5,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54,,,,,,,,28,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-07-25,96.3,-3.35,5.44,Max Scherzer,606132,453286,,foul,,,,,11,,R,L,R,WSH,COL,S,,,0,0,2019,-0.77,1.28,-1.01,2.5,,502517,,1,4,Top,,,,,435559,,190725_211442,7.886934898,-139.8641072,-5.038182862,-11.71358237,31.20215755,-14.67704327,3.39,1.58,219,,,95.7,2603,6,565945,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.47,,,,,,,,28,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
